id,vintage,wine,format,Region,Quantity,Reserve,Condition Issue,country,dessert_hit,bare_pt,shipper_hit,producer_id_drop,cond_decision,wine_type,classify_reason,country_code
10896007,2016,Querciabella Batar,750ml,"Italy, Tuscany",1,65,Light label condition issue,Italy,False,False,False,False,keep,White,"pass6 manual: Batar is Querciabella’s Chardonnay/Pinot Bianco white -- specific-cuvee knowledge, moderate-high confidence",IT
10896069,2021,Quinta do Vale Meao,750ml,"Portugal, Douro",2,70,,Portugal,False,False,False,False,keep,Red,pass6 manual: dry Douro table-wine red (not a Port),PT
10896174,2021,Renato Ratti Barolo Marcenasco,750ml,"Italy, Piedmont, Barolo",1,40,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889646,2013,Renieri Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",1,50,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10895621,1996,Robert Groffier Bourgogne Pinot Noir,750ml,"France, Burgundy, Bourgogne",4,50,,France,False,False,False,False,keep,Red,pass6 manual: Pinot Noir explicitly named,FR
10895755,2018,Romano Dal Forno Valpolicella Superiore,750ml,"Italy, Veneto",1,95,,Italy,False,False,False,False,keep,Red,pass5 manual: Valpolicella Superiore is red Corvina-based,IT
10895877,2018,Romano Dal Forno Valpolicella Superiore Vigneto Monte Lodoletta,750ml,"Italy, Veneto, Valpolicella",2,95,Light label condition issue,Italy,False,False,False,False,keep,Red,pass6 manual: Valpolicella Superiore red,IT
10896083,2021,Rotem & Mounir Saouma Chateauneuf du Pape Blanc Magis,750ml,"France, Rhône Valley, Southern Rhône",1,100,Light label condition issue,France,False,False,False,False,keep,White,white colour word,FR
10895784,NV,Taittinger Brut La Francaise,750ml,"France, Champagne",26,35,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896016,NV,Taittinger Brut La Francaise,750ml,"France, Champagne",5,35,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896098,NV,Taittinger Brut La Francaise,750ml,"France, Champagne",3,35,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895896,NV,Taittinger Brut Réserve Fifa World Cup 26,750ml,"France, Champagne",2,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895944,NV,Taittinger Brut Réserve Fifa World Cup 26,750ml,"France, Champagne",1,45,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895779,2019,Tenuta Argentiera Bolgheri Superiore,750ml,"Italy, Tuscany, Bolgheri",2,60,,Italy,False,False,False,False,keep,Red,pass6 manual: Bolgheri Superiore red,IT
10896100,2018,Tenuta Caparzo Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",2,35,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10895991,2023,Tenuta San Guido Guidalberto,750ml,"Italy, Tuscany",2,60,,Italy,False,False,False,False,keep,Red,pass4 manual: Tenuta San Guido's (Sassicaia) second wine -- red Cabernet/Sangiovese/Merlot blend,IT
10889571,2010,Terralsole Brunello di Montalcino Riserva,750ml,"Italy, Tuscany, Brunello di Montalcino",2,65,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10889572,2012,Terralsole Brunello di Montalcino Riserva,750ml,"Italy, Tuscany, Brunello di Montalcino",1,55,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10895678,2010,Terralsole Trio,750ml,"Italy, Tuscany",1,25,Light label condition issue,Italy,False,False,False,False,keep,Red,"pass6 manual: Tuscan red blend -- hedged, low-moderate confidence",IT
10895462,1989,Thierry Bernard-Brussier Monthelie,750ml,"France, Burgundy, Côte d'Or",1,45,"Light capsule condition issue
Light label condition issue",France,False,False,False,False,keep,Red,pass2: Monthelie is predominantly red,FR
10896421,2020,Thierry et Pascale Matrot Blagny La Pièce Sous le Bois,750ml,"France, Burgundy, Côte d'Or",6,65,,France,False,False,False,False,keep,Red,"pass6 manual: Blagny 1er cru La Piece sous le Bois is a red (Pinot Noir) bottling -- hedged, moderate confidence",FR
10896422,2018,Thierry et Pascale Matrot Volnay Santenots,750ml,"France, Burgundy, Côte d'Or",5,65,,France,False,False,False,False,keep,Red,pass2: Volnay is red-only,FR
10895971,2015,Trimbach Riesling Cuvee Frederic-Emile,750ml,"France, Alsace",1,80,Light label condition issue,France,False,False,False,False,keep,White,white appellation default,FR
10896101,2016,Trimbach Riesling Cuvee Frederic-Emile,750ml,"France, Alsace",1,95,,France,False,False,False,False,keep,White,white appellation default,FR
10895979,2017,Trimbach Riesling Cuvee Frederic-Emile,750ml,"France, Alsace",1,80,,France,False,False,False,False,keep,White,white appellation default,FR
10896476,2019,Trimbach Riesling Schlossberg,750ml,"France, Alsace, Schlossberg",5,70,,France,False,False,False,False,keep,White,white appellation default,FR
10890371,2019,Uccelliera Brunello di Montalcino,750ml,"Italy, Tuscany, Brunello di Montalcino",1,65,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10895827,2020,Vega Sicilia Alion,750ml,"Spain, Castilla-Leon, Ribera del Duero",2,130,Light label condition issue,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10896124,2021,Vega Sicilia Alion,750ml,"Spain, Castilla-Leon, Ribera del Duero",3,80,Light label condition issue,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10896052,2021,Vega Sicilia Alion,750ml,"Spain, Castilla-Leon, Ribera del Duero",2,80,,Spain,False,False,False,False,keep,Red,pass2: Ribera del Duero is essentially all red Tempranillo,ES
10896134,NV,Veuve A. Devaux Coeur des Bar Blanc de Blancs,750ml,"France, Champagne",1,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889601,NV,Veuve Clicquot Ponsardin Brut,375ml,"France, Champagne",1,25,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895729,NV,Veuve Clicquot Ponsardin Brut,750ml,"France, Champagne",34,40,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895772,NV,Veuve Clicquot Ponsardin Brut,750ml,"France, Champagne",3,40,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889557,NV,Veuve Clicquot Ponsardin Brut,750ml,"France, Champagne",1,40,Signed bottle,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889602,NV,Veuve Clicquot Ponsardin Brut,750ml,"France, Champagne",1,40,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895982,NV,Veuve Clicquot Ponsardin Brut,1.5ltr,"France, Champagne",2,120,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10889558,NV,Veuve Clicquot Ponsardin Brut 250 Anniversary Edition,750ml,"France, Champagne",1,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895905,NV,Veuve Clicquot Ponsardin Brut 250 Anniversary Edition,750ml,"France, Champagne",1,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895728,NV,Veuve Clicquot Ponsardin Brut Rosé,750ml,"France, Champagne",11,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10887941,NV,Veuve Clicquot Ponsardin Brut Rosé,750ml,"France, Champagne",2,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896222,NV,Veuve Clicquot Ponsardin Brut Rosé,750ml,"France, Champagne",1,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896282,NV,Veuve Clicquot Ponsardin Brut Rosé,750ml,"France, Champagne",2,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896169,2015,Veuve Clicquot Ponsardin Brut Vintage,750ml,"France, Champagne",3,70,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895910,NV,Veuve Clicquot Ponsardin Rich,750ml,"France, Champagne",1,40,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895920,NV,Veuve Clicquot Ponsardin Rich Rose,750ml,"France, Champagne",7,55,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896002,NV,Veuve Doussot L by VD Rose,750ml,"France, Champagne",4,45,,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895886,NV,Veuve Doussot L by VD Rose,750ml,"France, Champagne",1,45,Light label condition issue,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10896276,NV,Veuve Doussot L by VD Rose,750ml,"France, Champagne",1,45,Silver label,France,False,False,False,False,keep,Sparkling,sparkling keyword,FR
10895722,2021,Vietti Barolo,750ml,"Italy, Piedmont, Barolo",13,45,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10896277,2021,Vietti Barolo,750ml,"Italy, Piedmont, Barolo",4,45,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10896129,2017,Vietti Barolo Castiglione,750ml,"Italy, Piedmont, Barolo",1,50,Light label condition issue,Italy,False,False,False,False,keep,Red,red appellation default,IT
10895686,2020,Vietti Barolo Castiglione,750ml,"Italy, Piedmont, Barolo",4,55,,Italy,False,False,False,False,keep,Red,red appellation default,IT
10896193,2020,Vietti Langhe Nebbiolo Perbacco,750ml,"Italy, Piedmont, Langhe",1,30,,Italy,False,False,False,False,keep,Red,pass2: Nebbiolo is a red grape,IT
10895822,2022,Vincent Girardin Puligny-Montrachet Vieilles Vignes,750ml,"France, Burgundy, Côte d'Or",1,110,,France,False,False,False,False,keep,White,pass2: Puligny-Montrachet is white-only,FR
10895854,2021,Vins Auvigue Pouilly-Fuisse Les Villages,750ml,"France, Burgundy, Mâconnais",4,30,,France,False,False,False,False,keep,White,pass2: Maconnais Chardonnay -- white-only,FR
10895396,2016,Virginie de Valandraud,750ml,"France, Bordeaux, St.-Émilion",1,50,,France,False,False,False,False,keep,Red,"pass6 manual: St-Emilion garage-wine second label, red",FR
10896395,2014,William Fevre Chablis Vaillons,750ml,"France, Burgundy, Chablis",8,55,,France,False,False,False,False,keep,White,white appellation default,FR
10895438,NV,Xavier Vignon Chateauneuf Du Pape La Reserve VII IX X,1.5ltr,"France, Rhône Valley, Southern Rhône",1,100,,France,False,False,False,False,keep,Red,pass2: bare Chateauneuf-du-Pape (no Blanc stated) -- predominantly red,FR
10895441,1996,Zind-Humbrecht Pinot Gris Rangen de Thann Clos St. Urbain,750ml,"France, Alsace, Rangen",1,75,Light label condition issue,France,False,False,False,False,keep,White,"pass6 manual: Pinot Gris (white); Rangen bottlings often carry high residual sugar but this row does not say VT/SGN -- kept White, hedged, worth a look",FR
10896349,2021,Zind-Humbrecht Pinot Gris Rangen de Thann Clos St. Urbain,750ml,"France, Alsace, Rangen",4,70,,France,False,False,False,False,keep,White,"pass6 manual: Pinot Gris (white); Rangen bottlings often carry high residual sugar but this row does not say VT/SGN -- kept White, hedged, worth a look",FR
